0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,group
-0.29003873,0.5703454,-0.017246023,0.13448714,-0.16080835,-0.7095312,-0.8736345,0.4147039,-0.56759024,0.6686191,0.23047037,0.7754099,-0.86902225,0.22333011,0.01705283,0.04519409,-1.255712,-0.270504,0.82516474,0.4353838,0.014318764,-0.047173634,0.27556142,1.0646616,0.74554724,-0.2363347,0.039052993,0.522934,0.026421815,-0.14587907,-0.65979874,0.97787696,0.8394646,0.52309644,0.00670743,-0.5744549,-0.6538675,1.0003865,-0.35100836,-0.62307316,-0.51224947,0.8118972,-0.04020417,-0.51062053,-0.24636011,0.40357044,0.87769365,-0.7869848,-0.13749443,0.313427,-0.39626768,0.32750252,0.88849235,-0.47525218,-0.29209846,0.4978645,1.0935595,0.26402342,0.28327578,0.64015883,0.31502575,0.07092464,1.0048596,0.945288,0.41578272,-0.3385105,0.3511526,-0.48433718,-0.10813245,-0.30652118,-0.8408682,0.3113379,-0.12088932,0.5815314,-0.088092536,-0.080696106,-0.15470415,1.1899353,0.8991311,-0.86960167,-0.13265285,0.053183496,0.096137635,1.236941,0.107070476,1.1682644,0.22100458,-0.422073,0.67919403,-0.18914315,0.15230379,0.22111708,-0.18368772,0.25688836,-0.8471013,0.10546942,1.0792091,0.2675155,-0.3990459,-0.3315115,0.70648754,0.8703309,-0.4966754,-0.17968854,0.60997045,-0.869535,1.0377083,-0.37033814,0.37806755,0.27141282,-0.80076385,-0.14240935,-0.07556303,0.47462046,0.31143948,1.0519412,0.27698117,0.21073915,0.148729,0.30452597,0.28739038,0.93781996,-0.9880623,-1.5455354,-0.93817186,0.45483616,0.2064487,0.013158288,0
0.07406014,0.67774534,-0.49115616,0.48629352,0.33796465,0.5515316,0.5419698,0.65355647,-0.0840483,0.01733797,0.68631697,-0.1497347,-1.173315,-0.06810296,0.12473138,1.2515291,0.8301549,-0.6154276,-0.6049696,-0.9275121,0.27379048,0.19729717,0.5667208,-0.75867164,-0.12972713,0.0042233467,0.7476009,0.662879,-0.26063386,-0.3247403,-0.18721703,-0.39067304,0.5364903,0.2566631,0.3929271,-0.17720988,1.0459498,-0.0066808388,0.2719733,-0.46415064,0.078653365,0.08824001,-0.36096042,0.71054995,0.21139584,-0.37939593,-0.89109796,0.16138497,0.64085615,-0.1846395,-0.023909012,0.28322428,0.52245563,-0.25759602,0.1457684,-0.47441587,-0.22306758,-0.26811492,0.95610625,-0.037650518,0.27128083,0.69806933,-0.104510434,-0.5335806,0.93739533,0.18682045,1.3680823,0.17962873,0.5172131,0.0943359,0.7784787,0.025621593,1.1404126,-0.9208766,0.7382715,-0.88408065,0.5909589,1.0720515,-0.10204369,-0.06445964,0.5011611,0.17874867,0.64842397,0.35241646,-0.48808038,0.86742747,1.1037544,0.67110205,-0.072489426,-1.4054773,-0.2861729,1.1616707,-0.4292076,0.10283155,-0.13909407,0.2727329,0.20199572,0.22788541,0.6777338,-0.22169703,0.8185732,0.89242315,-0.23313121,0.06803469,0.43160293,-0.117133334,0.9799893,0.69577616,-1.2389456,0.13291359,1.273847,-0.013677951,-0.47978866,0.4064418,-0.26262334,-0.038117915,0.9385593,0.6630392,-0.5966405,-0.0015901029,0.4530188,0.45194063,1.2481146,0.97748625,-0.650886,0.045241006,0.2374942,0.0925162,1
-0.8234273,-0.9653246,-0.48466682,-1.0616214,-0.30151308,-1.0526214,0.55085224,-0.24866113,-0.7367923,1.0910075,-1.0969126,-0.02392535,1.1070843,1.0784409,-1.2297759,0.593822,-1.053008,-0.7455921,-0.5731884,0.25764814,-0.8566382,-0.99528,0.46342048,0.14457038,0.9989051,0.76488686,-0.17319769,0.31334105,-0.15578611,-0.24880607,0.4019203,1.1231226,0.35946903,-0.9239369,-0.22961453,0.28126296,-0.16687654,0.3764881,0.41209698,-0.6142559,0.7183595,-0.1805437,-0.28391868,-0.31685483,1.091496,-0.1860302,-0.48735565,-0.5549229,0.6733114,0.09481994,0.443591,-0.48469266,1.1928314,0.99451876,-1.1332698,-0.41484365,0.26406053,-0.5102444,1.0655696,-0.51605004,-0.13244519,-0.2469211,0.35615984,0.07224022,-0.20343229,0.44440597,-0.3889921,0.55221236,-0.09912279,0.027432993,-0.5705024,0.32497495,1.0703369,-0.5750079,-0.24871306,-1.090697,-0.6550072,0.90083367,-1.0215124,1.0003506,-0.048909485,0.8743669,-0.37043026,-0.7668014,-0.27131918,-1.3962042,0.9210893,0.06539526,0.86412674,0.82303274,-0.019594677,-1.3391849,0.68274426,-0.2998759,1.114111,0.03918031,1.2400221,-1.0802399,0.6476861,0.22923839,-0.05967601,0.09017825,1.5293136,-0.7656565,1.124066,-1.0851737,0.48697197,-0.53792024,0.15444836,-1.2004182,-0.69212747,0.70131874,-0.5843928,-0.17284119,-0.18773963,-0.25915995,0.49040493,0.85733277,-0.7205717,0.29279453,0.9142362,-0.09585489,0.48563302,-1.182979,0.102941,0.27584746,0.45222172,0.10090399,0
0.22707474,-0.6516118,-0.16003203,-0.03240647,0.31715682,1.0157254,0.72634387,-0.779695,0.61901474,0.6827636,-0.09307084,0.45060903,-0.16493401,-0.68896997,0.09001507,-0.13236238,0.59853137,-0.082989454,0.45116314,0.33230925,0.482504,-0.55746764,-0.809709,-0.74142164,-0.37858123,0.48364142,0.4682027,0.39624155,0.1884341,-0.38277406,-0.44880813,-0.5909269,1.1150017,-0.5235321,-0.13450886,-0.23508945,0.8993172,-0.11913539,-0.7206676,-0.9542533,0.31445882,0.3788116,-0.31152236,0.50448495,0.08763814,-0.9430411,0.43446955,0.78315187,-0.11601665,-0.40885097,0.5642224,0.5662304,0.10622159,-0.13436331,0.43047923,0.36732092,-1.4355674,-0.54006803,-1.0404308,0.16172963,-0.4696327,0.13144723,-0.05073152,-0.71631444,1.0314461,0.3290217,-0.17387001,0.5310743,0.025362164,-0.005809784,0.8376519,0.8657859,0.12879011,-0.27810073,0.7872735,0.570882,-0.006985858,-0.09498681,0.66554457,0.8925772,0.48298922,-0.24786049,0.04819537,-0.017289935,-0.5063899,-0.47226197,0.5230894,-1.0349882,-1.2044351,-0.36147153,-1.327128,0.543023,0.40171385,-0.062736265,1.0717393,0.32580006,0.54627985,0.8508932,-0.5400695,-0.54417443,-0.05851268,-0.40055302,0.07234599,1.0305729,0.19472048,0.72055703,0.5126647,0.29247808,0.16176388,0.25521916,0.41622636,-0.2922977,-0.72902685,0.25740868,0.806938,0.20130056,-0.86887556,0.5866596,0.65862864,0.23037505,-0.17358907,0.8882196,-0.6355952,0.7960813,-0.62825793,-0.74958134,0.7180046,-0.9129899,1
0.17503962,0.08393066,-0.14620681,-0.029731885,0.32262284,0.62669843,0.02487507,0.27874637,0.91945755,1.1225866,0.61627007,-0.3728233,0.11124495,0.33729818,-0.4341233,-0.106247686,1.0931768,1.1050297,0.85010827,0.8249223,0.40130484,0.07046865,-0.30414692,1.2224672,0.6056318,-0.57712847,-0.051009327,0.90651786,0.45497265,0.5523516,0.36962348,0.22383529,-0.031087127,-0.20416075,-0.5474813,0.4086916,0.3444219,-0.35646367,0.58084947,1.0001944,-0.27960858,0.018446296,0.7550255,0.48495486,-0.35929483,-0.3678288,1.3292257,0.43938562,-0.44745648,-0.35428196,-1.0287641,-0.004632525,-0.26675138,-0.17493339,-0.8521338,0.09151673,0.89449084,0.7772044,0.41031986,-0.17639178,0.49163353,0.120354205,0.73211646,-0.38850725,0.09244174,1.1165903,0.100816816,-0.044529364,0.24913707,1.0314852,-0.35897294,0.47271806,0.06671435,-0.12125467,0.14832768,0.37518805,0.68543166,-0.2952031,0.75708133,0.23606952,0.79878163,-0.33353627,-0.00086565316,0.017491993,0.04074508,1.086302,0.2734855,-0.83629084,0.23007143,0.34891242,0.4621434,0.5268357,-1.0290762,0.76125443,0.077873476,0.5928336,-0.17977127,0.28520527,-0.1670495,0.14047422,-0.29167274,-0.30506524,0.06977151,-0.055017333,-0.3956375,0.0022606403,-0.055006206,0.5313646,0.84724015,-0.316905,1.0024623,0.73342645,0.00494273,0.042417943,0.9299638,0.45755258,-0.3632152,-0.06305251,-0.7680751,0.7820866,0.21110865,-0.31453022,0.43518823,0.32437697,-0.024030294,-0.27366343,0.4288706,0.163811,0
0.19501495,0.13211352,-0.6156845,-0.32196188,-0.09973854,0.08020717,-0.4993251,0.68075216,0.7178688,-1.077349,0.09137668,0.26300788,-0.22938555,0.16096431,-1.0910137,0.38996363,0.44616094,0.16131073,-0.5479737,0.36851838,-0.50641716,0.5450031,-0.10551855,-0.11962204,-0.2614767,0.71947646,0.14632529,0.8481133,0.47259918,-0.94212466,0.16753045,1.2168353,0.36135444,-0.7293919,0.058872193,-0.42618814,1.0369817,0.07908594,0.94075686,0.15485066,0.5680214,0.00036804378,0.31727558,-0.07157207,0.5638033,0.46371484,-0.485011,0.7800286,0.75233036,-0.5750485,0.9949387,-0.47740197,0.20223898,-0.14166652,0.6629118,0.5041094,-0.1884652,-0.43808213,1.4804282,0.08133156,-1.1562265,0.24968341,1.1711059,0.14922261,1.0512396,-0.38737717,0.44422466,0.33044088,0.062260896,0.25471357,0.28884608,-0.114474624,0.21671173,-0.659054,0.22338298,0.9646976,-0.3824706,0.11162542,0.31213254,-0.6484135,0.6330732,0.56596315,0.73857754,-0.35411787,-1.0807779,0.3600235,0.4177629,0.42635083,0.25945973,1.1229823,-0.011438385,0.4258481,0.34767187,0.8509246,-0.50680816,-0.27276105,0.0460321,0.4009005,0.14354223,-0.39181182,0.37119806,0.5258999,0.38745338,0.50933003,0.43268314,1.2632875,0.4328348,0.84647256,0.025299959,-0.34788635,0.53616893,-0.54742885,0.18571326,0.33670998,0.025322538,-0.6294832,0.44676372,0.3084134,-0.13440922,0.58632183,0.8179667,0.37027398,0.35491085,0.35877815,0.31688285,0.1703861,0.15952817,-0.6975878,1
0.71641713,-1.3830054,0.32869408,-0.7212467,-0.6644004,0.0044443905,-1.199091,-0.4035983,-0.93819,1.0757906,0.15176857,0.20762785,-0.1857006,0.40969756,0.49407285,0.86006695,0.39767385,0.6640503,-0.40538722,-0.7396561,0.7675987,0.38420534,-1.2421243,-1.0651069,0.3426817,0.045300126,0.14371109,0.20884684,-0.36583412,0.9189899,1.169554,1.0078391,0.2227841,1.4388056,-1.3358247,-0.86409634,0.040305484,-0.41401872,-0.8554004,-0.17377344,-0.059971318,1.0614533,-0.013749018,-0.029018767,0.46068686,-0.530036,0.30481943,-0.8940491,-0.079359904,1.199091,-0.36609414,1.0550066,0.34012192,1.0191301,-0.2949506,-0.16065183,1.3088436,1.120611,-0.33362523,0.3878909,-0.32956538,0.52719784,1.1176316,-0.32214537,0.3400379,1.0116997,0.052049402,0.2362718,0.70347536,-0.4165704,-1.0088077,-0.24835429,-1.1416321,0.9271508,-0.7897344,-0.826815,1.0437204,0.6817008,-0.5379485,-1.201641,-0.66951984,-0.1654264,-1.06623,1.4102554,-0.1279154,1.0525649,-0.038393557,0.5831727,0.51231337,0.9442792,-1.1279583,0.6316222,1.320536,0.80897,-1.1519834,0.29575634,-0.624189,-0.054306164,-0.1688156,0.08610551,-0.34475347,0.12268296,-0.31259412,0.72703683,0.6812682,0.29283935,-0.0074715316,-0.26296085,1.066304,0.22700691,0.29596093,-1.340453,0.4425668,0.25094193,-0.82877266,-0.4354962,0.20279074,0.034011006,-0.004641451,0.57058203,0.58191293,0.93026805,0.2180332,-1.938753,0.70825976,0.8277536,-0.2729282,0.8443876,0
-0.4687559,-0.1366793,-0.99401796,-0.21138506,0.9467254,1.1080749,0.4115128,-0.21208578,0.6049123,-0.90407765,1.0199753,0.67476916,-0.19840947,0.78887755,-0.20327169,-1.1184484,0.32811794,0.7849218,-1.0168554,0.72022575,-0.3507906,-0.026225239,-0.40445465,0.95387113,0.49559546,0.9611045,0.8199135,-0.50557125,0.8467046,-0.5498976,-0.070500314,0.36867774,-0.03285894,0.22644606,0.19822422,0.18272278,-0.24791622,0.38737985,-0.1779486,-1.0210936,-0.02537173,0.9437031,0.12007765,1.0825855,0.91400534,1.0463033,0.32306388,0.47002378,-1.0866728,-0.15587023,-1.0732751,0.9484451,1.1361413,0.22016281,0.051566776,0.7158705,-0.47082326,0.7098168,-0.8154496,0.5575751,0.105836935,0.020701826,0.6677979,-0.057079233,-0.7093092,0.33439273,-0.20696087,1.0208662,-0.22802903,0.5764661,0.7462405,-0.2393587,-1.6034372,0.9259949,0.0030448139,0.62625456,-0.55741763,0.7331268,0.62568074,0.97101223,-1.1080208,0.49611092,0.63928354,0.70857394,-0.32604107,-0.58425224,-0.7488392,0.32449597,0.31296036,0.5305936,0.35639495,-0.74800575,-0.652407,0.87105787,0.8177957,0.0022726804,0.43307304,-1.0017266,-0.29375696,1.187801,0.8828566,-0.063375354,0.9304872,0.421771,0.762226,0.65616536,-0.4991644,-0.033787727,-0.29222357,-0.03963786,0.8304858,0.07680516,0.35319203,0.73822474,-0.08170786,0.5202514,0.5723121,0.40336877,-0.24090141,0.05020097,0.05563371,0.42733243,-0.6141627,0.56964076,0.33710685,0.11203114,0.30920818,0.72437614,1
-0.05578448,0.3609481,-0.26733276,-0.5930642,0.14726081,0.8159538,0.21356705,0.8722014,0.27791062,0.22544706,0.8183489,-0.06444874,0.11488274,-0.75668603,-0.7737864,-0.8011473,1.1998494,0.087509595,-0.7666184,0.2668998,-0.5660168,0.14166306,1.1114833,-0.9337002,0.9746018,-0.9802165,0.38410217,0.43281308,-0.16466184,-0.1528861,0.4129112,-0.12131399,-0.27966732,0.7369125,0.7821097,0.81954366,0.31636718,-0.28375882,0.68557703,0.23906302,0.8505688,0.9808126,1.3041785,0.18457653,0.8430524,0.57488436,1.1252859,0.5549338,-1.5826453,-0.5948185,0.33420187,1.0236034,0.7257951,0.39033964,0.6941958,0.71746767,-1.2342438,0.14807576,0.22051784,0.4182765,0.6528118,-0.52195626,0.4192486,0.46828127,0.59565914,-0.62752616,0.20667046,-0.6106087,-0.39982304,0.7266998,0.669891,0.31616652,-0.005131826,-0.4492569,0.052908003,0.55926526,0.53696513,0.58825845,0.16610008,0.71963483,-1.3238912,-0.32628572,0.49759465,0.3310103,0.17609353,0.521919,-0.4772818,-0.27444226,0.3914686,0.40479112,-0.14186008,1.124681,0.18403162,0.8602183,0.21671355,0.9759448,0.90643877,-1.1798682,0.12548509,0.6067227,0.4450682,0.5488589,1.4587169,-0.17794776,0.9700537,0.7801225,-0.8839375,0.2884252,1.1200045,1.0570433,0.89751136,0.45733958,0.0004968047,0.1793884,-0.50870967,0.037207067,-1.1909698,0.8752312,0.7442969,-0.26526886,0.930161,0.017440617,0.36216313,0.12984875,0.8502304,0.17844963,0.32809612,0.14573708,1
1.2791286,-0.29427034,0.6199363,0.26677042,-0.9803919,-0.29057044,0.12662086,0.9187402,0.6579757,0.6782452,-0.84852046,-1.6508638,0.13739732,0.31952152,-0.29382932,0.8554376,-0.4136299,0.9009083,0.3598314,-0.18896273,0.50608295,0.4628591,0.540872,-0.23890394,0.6630237,0.8383918,0.45146596,0.78506976,-0.9707221,0.43315947,-0.31706104,0.37551478,0.501657,0.49432778,-0.43198147,0.4838343,0.3258848,0.7264014,0.16656281,0.8100005,0.78502285,0.85068256,0.010414764,0.5506792,0.79909915,-0.6194482,-0.07300325,0.03977883,0.9160497,0.44186735,0.5862835,-0.4693697,0.21102822,0.09268644,-0.38518983,0.7280688,-1.004601,0.5634501,0.64426905,-0.7542512,-0.62498647,-0.23961933,0.69481003,0.07528396,0.35660657,-0.89028335,0.5399292,0.4800563,0.71625185,-0.24293992,-0.5845517,0.33052462,0.6994043,0.10891818,0.015263826,-0.7318331,-0.04023558,0.21997045,-0.14093879,0.011523694,0.5008544,0.68630314,0.10499402,-0.8411697,0.0762026,1.4091547,-0.2203472,-0.2237154,-0.63505936,1.5519975,0.6858938,0.57168376,-1.3638473,0.45531586,-0.5368411,0.786544,1.1182677,-0.09421433,0.6293857,-0.3131656,0.73944634,0.095060885,1.2557354,0.7393284,0.69278,-0.26394194,0.16858113,-1.4902822,0.40474516,-0.81898546,0.7221929,-0.62205815,-1.250917,-0.09426817,-0.8320859,-1.073988,-0.68750656,-0.5890097,1.2524482,0.958205,-0.8421811,-0.75805354,0.1009486,0.5014819,0.5328197,-0.3665938,0.41908017,0.55575067,0
1.4948838,0.20567834,0.5123227,0.89997137,0.3831181,0.81321365,0.06867353,-0.48314816,0.9219216,-0.00015006214,0.06165112,1.1123629,0.5060611,-0.90825784,-0.5499776,-1.07145,0.38690397,0.76091075,1.1508713,1.0654804,-0.6723249,0.7813204,-0.16820493,1.2624519,-0.6654298,-0.46728855,0.7253623,0.23074234,-0.0956873,0.6952501,-0.45823315,0.6036642,0.9687633,0.79393506,0.44307858,-0.5326882,0.95878714,-0.8001968,-0.25072825,-0.028852079,0.40324,-0.761057,0.85101455,0.29636276,-1.0775127,-0.72698516,1.1175661,-0.17668225,-0.51594996,-0.5554162,0.42847824,-0.6655394,0.5889317,-0.74059576,-0.057628475,0.07841167,-1.3068124,0.99342453,-0.13617638,-0.14834353,-0.88652366,0.9865242,0.7171955,0.6288414,0.17328382,1.0849549,-0.64354706,0.5679318,-0.14428043,-1.4006532,0.45504838,0.1089946,-1.3041618,1.0599279,0.5879421,-0.41011092,0.38255012,-0.71359485,0.61590916,0.8917433,0.0907118,0.26095808,-0.13420549,-0.16900223,0.32244617,-0.12002468,0.0485394,0.035994418,-0.15376858,1.1879901,1.3254368,-0.3187382,-0.52501947,-1.2872037,-0.9173502,0.6025055,-0.50750524,-1.1286674,0.15575346,1.0181841,-0.8174337,-0.91883767,-0.8092016,1.2386322,0.46010455,-0.4467159,0.19813871,0.7176324,0.16541603,1.2849478,-1.3453696,0.3038775,0.074674994,0.43635654,-0.47106758,-0.018623501,-0.20308313,0.8722048,0.57734364,0.84435904,-0.07950718,-0.91833663,0.6493997,1.1273907,0.7048483,-1.2211816,0.14270017,-0.73957574,1
-0.7558277,0.87680066,-1.6882861,-0.13171613,0.1998327,0.61472434,0.45020932,-0.49559766,0.2582843,-1.3328074,0.5525371,0.043600455,0.9521334,-0.33420065,-1.6335809,0.032284632,0.6447594,1.1895788,-0.9913236,-0.044201296,-1.2304825,0.5758598,-1.3002819,-0.35908118,0.25358003,-1.1072637,-0.3181969,0.08188958,-0.07083589,-0.074461,0.48643962,0.6388331,0.13527122,1.256614,-0.45769018,0.74800766,1.202142,0.50366116,-0.5034441,0.09360968,0.5672233,-0.07000235,0.73341936,0.91141224,-0.52203655,-0.5014157,-0.74823505,0.4257742,0.23923126,0.21336466,0.7617128,0.11963866,-1.841668,0.21088395,-0.79781723,-0.25613657,0.28005385,-0.52813184,-1.0242628,1.0600803,0.14604004,-0.7807747,-0.8271228,-0.5693858,-0.240201,-1.1572555,0.02686062,0.5038557,-0.41193277,0.15800297,0.042307157,-0.9690876,0.7439805,-1.3023927,0.6121875,-0.21627557,0.04791952,0.45511872,-1.2497487,0.6283321,0.39423534,-1.5864688,0.04945253,-0.6093376,0.38962963,-0.72434413,-0.17373993,0.051899575,0.6522031,-0.56600934,0.93274224,0.7091931,0.9302381,0.06835418,0.2831884,0.23183005,-0.6384178,-1.0776206,-0.20412286,0.291467,1.2417144,-0.54520434,-0.15294519,-1.2175008,-0.3048821,0.29819608,0.26821128,-0.029065028,-0.09886789,-0.013294779,0.3426161,0.6672772,-0.54169285,0.8134028,-0.17278367,0.07453756,0.6956773,0.3544423,0.47653726,-0.82068557,-0.15745391,-0.37202132,0.13972387,0.42609474,0.02086844,0.4151803,-0.5493354,1.0349361,0
-0.8224827,-0.41028643,-0.5560679,0.6484855,-0.06048682,0.043399215,0.48612416,-0.35482293,-0.2860254,0.65349406,0.65236884,-0.3298188,-0.19348542,-0.91066754,0.10016714,0.6581301,-0.4032453,-0.22327924,0.7213614,0.41409516,-0.14005879,1.0573729,0.20691147,-0.013500661,-0.5267991,0.64331806,-1.2825474,0.82772243,0.25002828,-0.957578,-0.019889086,1.1662558,-0.7271571,-0.12816018,1.0383606,-0.73763776,1.256099,0.98111695,-0.119332686,0.28414282,-0.23202339,-1.0074544,0.46134973,0.7393265,-0.043981627,0.15240963,-0.6416873,0.3178638,0.21115693,-0.4285065,-1.2628738,-0.4484126,0.37143707,-0.47625908,-0.32907736,0.17422059,1.2465032,-0.18045336,-0.5340353,0.68228966,-0.3639765,0.48748747,0.33707464,0.7629664,0.62260926,-0.24975199,-0.26588854,-0.0022072345,-0.0008030534,-0.27970958,0.8684406,0.9681899,0.56679356,-0.45435774,0.23393634,0.23108423,-1.183895,0.3678915,0.7768381,0.6670828,-0.058785856,0.43021268,-0.3354153,1.0797697,0.07181887,0.00791128,0.62136996,-0.46470764,0.47415534,-0.23738888,-0.18750708,0.36475962,0.79902333,-1.3284904,0.64262116,0.15830012,0.017201059,-1.3589764,1.1370186,-1.1574993,0.21462063,0.3875589,1.1550548,-0.63283527,-0.7132473,0.301772,0.2709573,0.8316459,0.24609858,-0.09530647,0.0052832738,-0.13041309,-1.4647791,-0.2960572,-0.54958427,-0.3179767,-0.23356178,0.716309,0.11383756,0.58999085,-0.7998879,0.61051476,-0.7815701,0.4983674,0.14707407,-0.05468354,0.83663356,-0.41337708,1
1.0550611,1.3408883,0.5718324,1.109395,-0.41491562,0.33519125,0.52725446,-0.75966656,0.6623349,-0.19307207,-0.025617661,-0.093299545,0.44549862,0.43932655,-0.5496253,0.3770548,-0.76568574,0.4393131,-0.16500981,0.17158483,0.13810511,0.80393404,0.6480176,-1.4492414,0.26111013,-0.58925104,0.37749118,0.27267495,-0.76954997,0.012662139,0.16383746,-0.9951517,0.36952958,-1.324264,0.5225892,-0.5459718,1.1828427,0.681216,0.26500565,0.73049647,0.5231203,-0.5277724,0.5858979,0.27242506,1.1077446,0.5553651,-1.0507227,-0.29681903,1.3049659,-0.28846204,0.65912384,0.9235616,0.20643824,0.42133644,0.46835268,0.35722736,-0.7526087,0.9440938,0.0567218,-0.112633765,-0.17818525,0.9406669,-0.031613503,-0.51437885,0.84745836,-0.5909732,0.7617003,0.5319473,0.23663434,-0.008164182,-0.19826068,-0.46711364,0.75663,0.9940503,-0.07578212,0.40292782,0.5493237,-0.1945445,0.5643317,0.37183708,0.53037417,0.78040946,-0.4090598,-0.12484147,-1.3217645,-0.67232895,0.5942112,-0.6794302,-0.79578984,0.87033904,0.72113025,-1.0012052,-0.09210878,0.18303826,0.00055743754,-1.518877,0.3855217,-0.1398492,-0.13237084,0.1992136,0.5977908,-0.23849025,0.37825292,0.5211694,-0.24538386,0.72562844,-0.57035327,-1.0735003,-0.40930966,0.4904877,0.43740472,0.36367393,-0.24411853,0.52656066,0.19880953,-1.418279,1.3728192,0.2572527,0.25128278,0.64710665,-0.051026627,0.18593177,0.2799055,1.048411,0.30546314,1.1608024,0.12521175,-0.54878813,1
0.8137979,1.2124391,0.46188146,0.3709123,1.0063149,-0.8454895,1.0780044,-0.6366213,0.35441253,0.25590748,0.25230715,0.9006712,-0.91017294,-0.13542639,0.75399554,0.81820756,0.062036034,-0.47031054,0.32682672,1.035642,-1.1602504,1.3797185,0.20841151,0.52801466,0.89694136,-0.8934448,0.5854332,0.5685762,-0.36345404,0.56235784,-0.5445483,0.97909945,1.0442566,1.0029006,0.48537093,0.88836884,-0.115234196,0.7150903,1.0548619,0.15341604,0.28173384,0.9147002,1.1943461,0.80077535,-1.1081637,-1.0975643,-0.4740935,0.2624041,0.026787996,-0.93890375,-0.48803186,0.8984288,-0.611792,0.17429897,-0.08283315,-0.6735201,0.80381763,0.86250067,0.3614192,0.645785,-0.14962104,-0.90105677,-0.7514459,-0.13776976,0.35345444,0.46227506,-0.9795131,-1.020431,-0.9996861,-1.0287757,0.16696002,0.33190566,1.1187665,1.1220222,0.04788938,-0.86030644,0.21446551,1.2884284,0.8007733,-0.46002477,0.16080347,-1.0378444,1.1706208,-0.5632825,-0.054162435,0.4144428,0.24214491,-0.7181366,1.0948348,0.6076379,0.3118885,-0.05628266,1.2788844,-0.037453517,1.0461949,0.24110089,0.8844415,0.9373961,0.93636906,1.0349772,-0.30126646,-1.1649675,-0.25378293,1.0436577,0.24389422,0.40025413,0.2915116,0.16721483,0.014349602,-0.16291428,-0.12647544,-0.6607593,-0.6086039,-0.20115086,-1.1775181,-1.3368824,-0.13629979,-1.2527583,0.10920771,-0.9308475,0.252464,0.20007768,0.3327226,0.29560426,-0.37083882,-0.9238563,-0.9830185,0.5637619,0
-0.25147408,0.3837338,-1.0327395,0.5543482,0.13473491,0.83959275,1.1959612,-0.1185475,0.044653952,0.1227801,-1.3858426,-1.4281431,-0.31308454,0.9696958,-0.13630415,0.8829594,-0.13956097,0.12615353,0.8803477,-0.18840463,-0.24043903,1.2422545,0.79703087,-0.27434266,1.1888508,1.0054413,0.55190504,-0.14701599,0.21698007,0.15753126,0.29555896,0.040517103,0.16336858,-0.40632698,0.084536254,1.0552123,-0.8465159,-0.29877207,-0.14022613,0.935914,-0.52487737,0.4521811,-1.2298138,0.3615835,0.4574566,0.9558567,0.94026905,0.1322743,0.16595644,-0.7149087,-0.4858101,0.12785655,0.37321615,-0.15481347,0.11477773,0.56052494,1.0757025,0.12033388,0.6070154,0.19734663,0.31105214,0.32674876,-0.7757553,-0.59100944,0.46416107,0.9425187,0.13106692,0.89258903,0.9881859,0.5899128,1.2997462,0.29010665,0.9661517,-0.5210517,0.55043554,0.2603895,0.0670367,-0.56181943,0.5705728,0.24456479,0.09368518,0.58241415,0.8659285,0.8189794,0.41689053,-1.0027008,1.2098479,-0.47273922,0.5997577,0.54488397,-0.3454546,-0.28562248,0.6255691,0.210484,0.5313218,0.24441178,0.37995857,0.80344695,-0.3433718,1.1007478,0.68575484,0.4705254,-0.16984245,-0.34919253,-0.24744771,0.82804203,0.16375545,1.0327624,-0.16936632,0.29069173,0.56106424,-0.28856614,-0.14978446,0.6569426,0.004597407,0.48585418,-0.12772803,0.37742877,-0.062305145,0.11901802,0.22262482,-0.50936806,0.22841576,0.5114118,0.33366716,-1.1592178,0.06555951,0.18171246,1
